2026-06-15 23:13:19,915 | ERROR | [system] | Critical Database Infrastructure Fault during init: could not translate host name "db" to address: Name or service not known
2026-06-19 11:39:43,510 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:39:43,525 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:39:45,191 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:39:45,204 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:35,640 | ERROR | [system] | Critical Database Infrastructure Fault during init: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:35,640 | INFO | [system] | Central database architecture successfully synchronized via Flask context.
2026-06-19 11:43:35,640 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-19 11:43:37,963 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:37,965 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:37,974 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:38,211 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:38,473 | ERROR | [system] | Failed to persist Agent metrics to PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:39,058 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:39,064 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:40,778 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:40,792 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:40,892 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:43,031 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:43,046 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:43,492 | ERROR | [system] | Failed to persist Agent metrics to PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:44,711 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:44,724 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:46,004 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:46,266 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:46,279 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:46,368 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:48,053 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:48,065 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:48,517 | ERROR | [system] | Failed to persist Agent metrics to PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:50,363 | ERROR | [system] | Failed to fetch cluster state from PostgreSQL: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:50,376 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-19 11:43:51,057 | ERROR | [system] | Failed to fetch incident logs from PostgreSQL cluster: connection to server at "localhost" (::1), port 5433 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-28 13:37:01,547 | ERROR | [system] | Failed to establish PostgreSQL Connection Pool: could not translate host name "disables_local_testing" to address: Name or service not known

2026-06-28 13:37:01,957 | INFO | [system] | Running locally on Windows: Database initialization bypassed to prevent hanging.
2026-06-28 13:37:01,957 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-28 14:11:45,861 | ERROR | [system] | Failed to establish PostgreSQL Connection Pool: could not translate host name "disables_local_testing" to address: Name or service not known

2026-06-28 14:11:46,208 | INFO | [system] | Running locally on Windows: Database initialization bypassed to prevent hanging.
2026-06-28 14:11:46,208 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-29 01:31:02,738 | ERROR | [system] | Failed to establish PostgreSQL Connection Pool: connection to server at "localhost" (::1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?
connection to server at "localhost" (127.0.0.1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?

2026-06-29 01:31:02,890 | INFO | [system] | Running locally on Windows: Database initialization bypassed to prevent hanging.
2026-06-29 01:31:02,892 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-29 01:35:07,028 | ERROR | [system] | Database read failure on user directory index: name '_db_orchestrator' is not defined
2026-06-29 01:56:14,188 | ERROR | [system] | Failed to establish PostgreSQL Connection Pool: connection to server at "localhost" (::1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?
connection to server at "localhost" (127.0.0.1), port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?

2026-06-29 01:56:14,319 | INFO | [system] | Running locally on Windows: Database initialization bypassed to prevent hanging.
2026-06-29 01:56:14,319 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-29 01:57:28,469 | ERROR | [system] | Database read failure on user directory index: name '_db_orchestrator' is not defined
2026-06-29 01:57:44,852 | ERROR | [system] | Database read failure on user directory index: name '_db_orchestrator' is not defined
2026-06-29 01:58:00,256 | ERROR | [system] | Database read failure on user directory index: name '_db_orchestrator' is not defined
2026-06-29 02:07:44,429 | ERROR | [system] | Failed to establish PostgreSQL Connection Pool: connection to server at "127.0.0.1", port 5432 failed: Connection refused (0x0000274D/10061)
	Is the server running on that host and accepting TCP/IP connections?

2026-06-29 02:07:44,563 | INFO | [system] | Running locally on Windows: Database initialization bypassed to prevent hanging.
2026-06-29 02:07:44,564 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-29 02:14:27,198 | ERROR | [system] | Failed to establish PostgreSQL Connection Pool: connection to server at "localhost" (::1), port 64686 failed: FATAL:  password authentication failed for user "postgres_admin"

2026-06-29 02:14:27,328 | INFO | [system] | Running locally on Windows: Database initialization bypassed to prevent hanging.
2026-06-29 02:14:27,329 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-29 02:27:26,093 | ERROR | [system] | Failed to establish PostgreSQL Connection Pool: connection to server at "localhost" (::1), port 64686 failed: FATAL:  role "postgres_admin" is not permitted to log in

2026-06-29 02:27:26,244 | INFO | [system] | Running locally on Windows: Database initialization bypassed to prevent hanging.
2026-06-29 02:27:26,244 | WARNING | [system] | System initialized with missing or partial environment credentials. Check your .env configuration.
2026-06-29 02:29:54,372 | INFO | [system] | PostgreSQL Thread-Safe Connection Pool initialized successfully.
